series_id,var_code,area_code,var_stub,seas,yearm,yr,mth,lvl,gyy
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Sep 1994,1994,9,146.8,0.03017543859649141
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Oct 1994,1994,10,146.9,0.025837988826815872
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Nov 1994,1994,11,147.3,0.027196652719665204
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Dec 1994,1994,12,147.6,0.02713987473903967
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Jan 1995,1995,1,148,0.029207232267037364
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Feb 1995,1995,2,148.4,0.03055555555555567
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Mar 1995,1995,3,148.6,0.029799029799029597
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Apr 1995,1995,4,149.2,0.03252595155709326
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,May 1995,1995,5,149.5,0.03245856353591159
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Jun 1995,1995,6,149.8,0.030970406056434863
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Jul 1995,1995,7,149.9,0.027416038382453767
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Aug 1995,1995,8,150.2,0.025255972696245577
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Sep 1995,1995,9,150.4,0.02452316076294281
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Oct 1995,1995,10,150.8,0.026548672566371723
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Nov 1995,1995,11,150.9,0.024439918533604832
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Dec 1995,1995,12,151.3,0.025067750677506995
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Jan 1996,1996,1,152,0.027027027027026973
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Feb 1996,1996,2,152.3,0.026280323450134757
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Mar 1996,1996,3,152.9,0.02893674293405124
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Apr 1996,1996,4,153.4,0.028150134048257502
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,May 1996,1996,5,153.8,0.028762541806020225
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Jun 1996,1996,6,154,0.028037383177569986
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Jul 1996,1996,7,154.3,0.029352901934623032
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Aug 1996,1996,8,154.5,0.028628495339547255
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Sep 1996,1996,9,154.9,0.029920212765957466
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Oct 1996,1996,10,155.4,0.0305039787798409
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Nov 1996,1996,11,155.9,0.03313452617627566
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Dec 1996,1996,12,156.3,0.03304692663582287
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Jan 1997,1997,1,156.6,0.03026315789473677
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Feb 1997,1997,2,156.9,0.030203545633617823
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Mar 1997,1997,3,156.9,0.026160889470242088
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Apr 1997,1997,4,157,0.02346805736636237
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,May 1997,1997,5,157,0.020806241872561637
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Jun 1997,1997,6,157.3,0.021428571428571574
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Jul 1997,1997,7,157.4,0.02009073233959824
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Aug 1997,1997,8,157.8,0.021359223300970953
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Sep 1997,1997,9,158.2,0.021304067140090366
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Oct 1997,1997,10,158.4,0.019305019305019266
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Nov 1997,1997,11,158.6,0.01731879409878112
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Dec 1997,1997,12,158.6,0.014715291106845774
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Jan 1998,1998,1,158.8,0.014048531289910793
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Feb 1998,1998,2,158.7,0.011472275334607929
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Mar 1998,1998,3,158.7,0.011472275334607929
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Apr 1998,1998,4,158.8,0.01146496815286624
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,May 1998,1998,5,159.3,0.014649681528662528
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Jun 1998,1998,6,159.5,0.013986013986013957
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Jul 1998,1998,7,159.8,0.015247776365946653
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Aug 1998,1998,8,160,0.0139416983523446
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Sep 1998,1998,9,160.1,0.012010113780025256
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Oct 1998,1998,10,160.5,0.01325757575757569
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Nov 1998,1998,11,160.7,0.013240857503152625
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Dec 1998,1998,12,161.1,0.015762925598991284
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Jan 1999,1999,1,161.4,0.016372795969773257
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Feb 1999,1999,2,161.3,0.016383112791430454
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Mar 1999,1999,3,161.4,0.017013232514177856
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Apr 1999,1999,4,162.4,0.02267002518891692
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,May 1999,1999,5,162.6,0.020715630885122405
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Jun 1999,1999,6,162.6,0.019435736677115845
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Jul 1999,1999,7,163.3,0.021902377972465636
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Aug 1999,1999,8,163.8,0.02375000000000016
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Sep 1999,1999,9,164.6,0.02810743285446593
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Oct 1999,1999,10,164.9,0.027414330218068494
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Nov 1999,1999,11,165.1,0.027380211574362212
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Dec 1999,1999,12,165.6,0.027932960893854775
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Jan 2000,2000,1,166,0.028500619578686548
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Feb 2000,2000,2,166.7,0.03347799132052054
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Mar 2000,2000,3,167.8,0.039653035935563796
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Apr 2000,2000,4,167.6,0.03201970443349755
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,May 2000,2000,5,167.9,0.032595325953259646
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Jun 2000,2000,6,169,0.03936039360393617
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Jul 2000,2000,7,169.5,0.03796693202694423
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Aug 2000,2000,8,169.3,0.03357753357753368
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Sep 2000,2000,9,170.3,0.034629404617253945
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Oct 2000,2000,10,170.5,0.03395997574287435
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Nov 2000,2000,11,170.8,0.034524530587522806
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Dec 2000,2000,12,171.2,0.033816425120772875
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Jan 2001,2001,1,172.2,0.03734939759036138
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Feb 2001,2001,2,172.5,0.03479304139172168
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Mar 2001,2001,3,172.6,0.028605482717520836
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Apr 2001,2001,4,173,0.03221957040572798
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,May 2001,2001,5,174,0.03633114949374616
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Jun 2001,2001,6,174.2,0.03076923076923066
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Jul 2001,2001,7,173.8,0.025368731563421898
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Aug 2001,2001,8,173.8,0.026580035440047167
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Sep 2001,2001,9,174.7,0.025836758661186066
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Oct 2001,2001,10,173.9,0.01994134897360711
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Nov 2001,2001,11,173.7,0.016978922716627487
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Dec 2001,2001,12,173.4,0.012850467289719836
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Jan 2002,2002,1,173.7,0.008710801393728262
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Feb 2002,2002,2,173.9,0.008115942028985579
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Mar 2002,2002,3,174.5,0.011008111239861007
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Apr 2002,2002,4,175.4,0.01387283236994219
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,May 2002,2002,5,175.5,0.008620689655172376
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Jun 2002,2002,6,175.7,0.008610792192881744
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Jul 2002,2002,7,176.1,0.013233601841196707
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Aug 2002,2002,8,176.6,0.016110471806674243
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Sep 2002,2002,9,176.8,0.012020606754436391
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Oct 2002,2002,10,177.2,0.0189764232317422
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Nov 2002,2002,11,177.5,0.021876799078871745
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Dec 2002,2002,12,177.7,0.024798154555939922
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Jan 2003,2003,1,178.6,0.02820955670696601
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Feb 2003,2003,2,179.7,0.03335250143760771
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Mar 2003,2003,3,180.1,0.03209169054441263
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Apr 2003,2003,4,179.2,0.021664766248574496
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,May 2003,2003,5,178.7,0.018233618233618243
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Jun 2003,2003,6,178.9,0.018212862834376953
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Jul 2003,2003,7,179.4,0.01873935264054527
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Aug 2003,2003,8,180.3,0.020951302378256154
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Sep 2003,2003,9,180.9,0.023190045248868696
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Oct 2003,2003,10,180.6,0.019187358916478603
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Nov 2003,2003,11,180.6,0.017464788732394432
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Dec 2003,2003,12,181,0.01857062464828374
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Jan 2004,2004,1,181.9,0.018477043673012394
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Feb 2004,2004,2,182.4,0.015025041736227207
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Mar 2004,2004,3,182.7,0.014436424208772891
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Apr 2004,2004,4,182.8,0.02008928571428581
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,May 2004,2004,5,183.8,0.028539451594851828
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Jun 2004,2004,6,184.4,0.030743432084963773
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Jul 2004,2004,7,184.6,0.02898550724637672
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Aug 2004,2004,8,184.7,0.024403771491957826
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Sep 2004,2004,9,185.3,0.024322830292979658
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Oct 2004,2004,10,186.4,0.032115171650055396
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Nov 2004,2004,11,187.4,0.037652270210409844
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Dec 2004,2004,12,187.4,0.0353591160220994
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Jan 2005,2005,1,187.2,0.029136888400219885
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Feb 2005,2005,2,188,0.030701754385964897
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Mar 2005,2005,3,188.6,0.03229337712096325
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Apr 2005,2005,4,189.3,0.03555798687089706
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,May 2005,2005,5,189.1,0.02883569096844396
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Jun 2005,2005,6,189.3,0.026572668112798237
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Jul 2005,2005,7,190.6,0.03250270855904658
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Aug 2005,2005,8,192,0.039523551705468396
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Sep 2005,2005,9,195.1,0.052887209929843415
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Oct 2005,2005,10,195.2,0.04721030042918439
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Nov 2005,2005,11,193.7,0.03361792956243326
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Dec 2005,2005,12,193.7,0.03361792956243326
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Jan 2006,2006,1,195.1,0.04220085470085477
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Feb 2006,2006,2,195,0.037234042553191404
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Mar 2006,2006,3,195.3,0.035524920466596166
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Apr 2006,2006,4,196.4,0.03750660327522448
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,May 2006,2006,5,197,0.04177683765203599
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Jun 2006,2006,6,197.4,0.04278922345483349
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Jul 2006,2006,7,198.6,0.04197271773347322
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Aug 2006,2006,8,199.5,0.0390625
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Sep 2006,2006,9,198.3,0.01640184520758603
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Oct 2006,2006,10,197.1,0.009733606557376984
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Nov 2006,2006,11,197.2,0.018069179143004543
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Dec 2006,2006,12,198.4,0.024264326277749104
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Jan 2007,2007,1,198.613,0.018006150691952882
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Feb 2007,2007,2,199.396,0.02254358974358972
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Mar 2007,2007,3,200.65,0.027393753200204873
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Apr 2007,2007,4,201.304,0.024969450101832935
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,May 2007,2007,5,202.275,0.026776649746192982
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Jun 2007,2007,6,202.652,0.026605876393110295
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Jul 2007,2007,7,203.049,0.02240181268882191
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Aug 2007,2007,8,203.046,0.017774436090225443
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Sep 2007,2007,9,204.015,0.028819969742813756
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Oct 2007,2007,10,204.671,0.03841197361745308
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Nov 2007,2007,11,206.479,0.04705375253549704
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Dec 2007,2007,12,207.107,0.04388608870967747
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Jan 2008,2008,1,207.931,0.046915358007784125
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Feb 2008,2008,2,208.448,0.04539709923970392
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Mar 2008,2008,3,209.169,0.042457014702217855
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Apr 2008,2008,4,209.734,0.041876962206414126
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,May 2008,2008,5,211.094,0.04359906068471142
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Jun 2008,2008,6,213.68,0.05441841185875296
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Jul 2008,2008,7,215.384,0.06074888327448047
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Aug 2008,2008,8,214.906,0.05841040946386533
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Sep 2008,2008,9,215.1,0.054334240129402245
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Oct 2008,2008,10,212.714,0.03929721357691118
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Nov 2008,2008,11,207.952,0.007133897393923672
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Dec 2008,2008,12,205.85,-0.006069326483411963
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Jan 2009,2009,1,206.496,-0.0069013278443329495
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Feb 2009,2009,2,207.285,-0.0055793291372429055
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Mar 2009,2009,3,207.049,-0.01013534510371994
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Apr 2009,2009,4,207.364,-0.011300027654076117
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,May 2009,2009,5,207.808,-0.015566524865699649
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Jun 2009,2009,6,209.999,-0.01722669412205169
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Jul 2009,2009,7,209.971,-0.025131857519592793
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Aug 2009,2009,8,210.828,-0.018975738229737638
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Sep 2009,2009,9,211.286,-0.017731287773128712
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Oct 2009,2009,10,211.976,-0.003469447239015766
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Nov 2009,2009,11,212.886,0.023726629222128093
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Dec 2009,2009,12,213.036,0.03490891425795484
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Jan 2010,2010,1,213.353,0.033206454362312066
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Feb 2010,2010,2,213.125,0.028173770412716737
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Mar 2010,2010,3,213.233,0.029867326091891355
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Apr 2010,2010,4,213.304,0.02864528076233097
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,May 2010,2010,5,213.148,0.025696797043424757
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Jun 2010,2010,6,213,0.014290544240686875
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Jul 2010,2010,7,213.476,0.0166927813840958
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Aug 2010,2010,8,213.797,0.014082569677651868
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Sep 2010,2010,9,214.187,0.013730204556856584
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Oct 2010,2010,10,215.048,0.014492206664905583
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Nov 2010,2010,11,215.625,0.01286604097967925
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Dec 2010,2010,12,216.619,0.016818753637882766
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Jan 2011,2011,1,217.468,0.019287284453464393
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Feb 2011,2011,2,218.231,0.023957771260997074
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Mar 2011,2011,3,219.548,0.02961549103562766
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Apr 2011,2011,4,220.797,0.0351282676368001
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,May 2011,2011,5,221.6,0.03965319871638484
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Jun 2011,2011,6,221.466,0.039746478873239566
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Jul 2011,2011,7,222.057,0.04019655605313943
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Aug 2011,2011,8,222.778,0.04200713761184671
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Sep 2011,2011,9,223.379,0.042915769864650954
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Oct 2011,2011,10,223.481,0.03921450094862533
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Nov 2011,2011,11,223.957,0.038641159420289783
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Dec 2011,2011,12,223.886,0.03354738042369321
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Jan 2012,2012,1,224.494,0.03230820166645221
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Feb 2012,2012,2,225.107,0.03150789759475048
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Mar 2012,2012,3,225.661,0.027843569515550115
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Apr 2012,2012,4,226.024,0.023673328894867174
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,May 2012,2012,5,225.357,0.01695397111913355
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Jun 2012,2012,6,224.997,0.015943756603722603
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Jul 2012,2012,7,224.94,0.012983152974236356
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Aug 2012,2012,8,226.434,0.01641095619854749
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Sep 2012,2012,9,227.697,0.01933037572914209
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Oct 2012,2012,10,228.4,0.02201081971174279
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Nov 2012,2012,11,227.844,0.017356010305549674
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Dec 2012,2012,12,227.671,0.01690592533700186
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Jan 2013,2013,1,228.112,0.016116243641255412
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Feb 2013,2013,2,229.633,0.02010599403839075
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Mar 2013,2013,3,228.765,0.013755145993326279
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Apr 2013,2013,4,228.132,0.009326443209570767
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,May 2013,2013,5,228.255,0.012859596107509308
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Jun 2013,2013,6,228.842,0.017089116743778776
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Jul 2013,2013,7,229.209,0.018978394238463592
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Aug 2013,2013,8,229.788,0.014812263176024798
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Sep 2013,2013,9,229.77,0.009104204271465965
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Oct 2013,2013,10,229.92,0.006654991243432384
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Nov 2013,2013,11,230.375,0.011108477730376931
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Dec 2013,2013,12,231.006,0.014648330266041842
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Jan 2014,2014,1,231.649,0.015505541137686762
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Feb 2014,2014,2,231.898,0.009863564905740807
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Mar 2014,2014,3,232.303,0.01546565252551746
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Apr 2014,2014,4,232.768,0.02032156821489317
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,May 2014,2014,5,233.12,0.021313881404569468
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Jun 2014,2014,6,233.416,0.019987589690703578
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Jul 2014,2014,7,233.573,0.019039391995951283
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Aug 2014,2014,8,233.477,0.016053927968388226
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Sep 2014,2014,9,233.433,0.01594202898550723
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Oct 2014,2014,10,233.208,0.014300626304801778
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Nov 2014,2014,11,232.591,0.009619099294628342
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Dec 2014,2014,12,231.494,0.0021124992424439437
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Jan 2015,2015,1,229.498,-0.009285600196849542
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Feb 2015,2015,2,230.264,-0.007046201347143954
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Mar 2015,2015,3,230.948,-0.005832899273793268
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Apr 2015,2015,4,231.118,-0.007088603244432279
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,May 2015,2015,5,232.035,-0.004654255319148981
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Jun 2015,2015,6,232.72,-0.0029818007334544427
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Jul 2015,2015,7,233.021,-0.0023632868525044204
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Aug 2015,2015,8,232.967,-0.002184369338307346
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Sep 2015,2015,9,232.092,-0.005744689054246743
CWSR0000SA0,US_CPIW_SA,US,CPIW,SA,Oct 2015,2015,10,232.262,-0.004056464615279087
